split,pair_key,category,pair_id,attack_length,control_length,common_length,window,stride,window_count_per_member,first_window_start,last_window_start,last_window_end_exclusive,attack_native_window_count,control_native_window_count,attack_windows_removed,control_windows_removed,identical_ordered_window_starts
validation,P2VA-K4-061,k4_local_mixed,V5-P2-FINAL640-P2VA-K4-061-S11T9-S12T15-S3T3-S14T5-SEED620541,698,698,698,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K4-062,k4_local_mixed,V5-P2-FINAL640-P2VA-K4-062-S13T6-S14T2-S15T15-S4T14-SEED620542,700,700,700,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K4-063,k4_local_mixed,V5-P2-FINAL640-P2VA-K4-063-S8T3-S7T11-S13T13-S10T9-SEED620543,703,703,703,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K4-065,k4_converging_victim,V5-P2-FINAL640-P2VA-K4-065-S8T12-S14T12-S6T12-S13T12-SEED620545,701,701,701,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K4-067,k4_converging_victim,V5-P2-FINAL640-P2VA-K4-067-S2T9-S11T9-S1T9-S7T9-SEED620547,706,706,706,32,8,85,0,672,704,85,85,0,0,True
validation,P2VA-K4-068,k4_converging_victim,V5-P2-FINAL640-P2VA-K4-068-S11T1-S3T1-S13T1-S14T1-SEED620548,703,703,703,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K4-069,k4_shared_transit,V5-P2-FINAL640-P2VA-K4-069-S12T2-S11T4-S8T14-S2T14-SEED620549,700,700,700,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K4-070,k4_shared_transit,V5-P2-FINAL640-P2VA-K4-070-S4T7-S0T2-S2T0-S13T12-SEED620550,699,699,699,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K4-071,k4_shared_transit,V5-P2-FINAL640-P2VA-K4-071-S14T3-S1T10-S15T9-S8T7-SEED620551,698,698,698,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K4-072,k4_shared_transit,V5-P2-FINAL640-P2VA-K4-072-S13T7-S15T11-S4T6-S6T15-SEED620552,700,700,700,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K4-073,k4_shared_transit,V5-P2-FINAL640-P2VA-K4-073-S3T9-S14T8-S2T6-S0T2-SEED620553,688,688,688,32,8,83,0,656,688,83,83,0,0,True
validation,P2VA-K4-074,k4_distinct_victims,V5-P2-FINAL640-P2VA-K4-074-S13T0-S15T2-S14T6-S2T12-SEED620554,699,699,699,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K4-075,k4_distinct_victims,V5-P2-FINAL640-P2VA-K4-075-S3T12-S5T8-S1T11-S12T10-SEED620555,698,699,698,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K4-076,k4_distinct_victims,V5-P2-FINAL640-P2VA-K4-076-S13T10-S10T1-S7T0-S8T3-SEED620556,703,703,703,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K4-077,k4_distinct_victims,V5-P2-FINAL640-P2VA-K4-077-S13T4-S11T8-S10T7-S4T12-SEED620557,700,700,700,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K4-078,k4_distinct_victims,V5-P2-FINAL640-P2VA-K4-078-S1T7-S14T11-S11T1-S10T14-SEED620558,701,702,701,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K4-079,k4_opposing_pair,V5-P2-FINAL640-P2VA-K4-079-S8T11-S11T8-S13T11-S14T13-SEED620559,702,702,702,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K4-080,k4_opposing_pair,V5-P2-FINAL640-P2VA-K4-080-S3T14-S14T3-S5T6-S2T4-SEED620560,702,702,702,32,8,84,0,664,696,84,84,0,0,True
